match_id,tournament_name,tournament_slug,tournament_year,category,court,status,t1_p1,t1_p2,t2_p1,t2_p2,t1_set1,t1_set2,t1_set3,t2_set1,t2_set2,t2_set3,winner,match_longest_points_won_streak_t1,match_longest_points_won_streak_t2,match_total_points_won_t1,match_total_points_won_t2,match_total_return_points_won_t1,match_total_return_points_won_t2,match_total_serve_points_won_t1,match_total_serve_points_won_t2,return_first_return_points_won_t1,return_first_return_points_won_t2,return_return_games_played_t1,return_return_games_played_t2,return_second_return_points_won_t1,return_second_return_points_won_t2,service_aces_t1,service_aces_t2,service_double_faults_t1,service_double_faults_t2,service_first_serve_points_won_t1,service_first_serve_points_won_t2,service_second_serve_points_won_t1,service_second_serve_points_won_t2,service_services_games_played_t1,service_services_games_played_t2
4677,MALAGA P1,malaga-p1,2025,Women R16,CENTER COURT,Completed,Saiz Vallejo,Lobo,Brea,Triay,2,1,,6,6,,2,4,6,38% 35/92,62% 57/92,35% 18/51,59% 24/41,41% 17/41,65% 33/51,39% 17/44,62% 21/34,8,7,14% 1/7,43% 3/7,0,0,0,0,38% 13/34,61% 27/44,57% 4/7,86% 6/7,7,8
4678,MALAGA P1,malaga-p1,2025,Men R16,CENTER COURT,Completed,Yanguas,Nieto,Guerrero,Leal,6,6,,2,4,,1,7,5,57% 57/100,43% 43/100,50% 24/48,37% 19/52,63% 33/52,50% 24/48,48% 21/44,36% 16/45,9,9,75% 3/4,43% 3/7,0,0,0,0,64% 29/45,52% 23/44,57% 4/7,25% 1/4,9,9
4679,MALAGA P1,malaga-p1,2025,Men R16,CENTER COURT,Completed,Bergamini,Navarro,Agustin Torre,Cepero,6,6,,2,2,,1,9,6,60% 61/102,40% 41/102,49% 26/53,29% 14/49,71% 35/49,51% 27/53,49% 23/47,33% 14/43,8,8,50% 3/6,0% 0/6,0,0,0,0,67% 29/43,51% 24/47,100% 6/6,50% 3/6,8,8
4680,MALAGA P1,malaga-p1,2025,Women R16,CENTER COURT,Completed,Fernandez,Gonzalez,Riera,Eugenio Barrera,6,6,,1,3,,1,7,5,58% 69/118,42% 49/118,58% 39/67,41% 21/51,59% 30/51,42% 28/67,61% 34/56,39% 17/44,8,8,45% 5/11,57% 4/7,0,0,0,0,61% 27/44,39% 22/56,43% 3/7,55% 6/11,8,8
4681,MALAGA P1,malaga-p1,2025,Men R16,CENTER COURT,Completed,Coello,Tapia,Garcia Rodrigo,Fernandez,6,6,,0,2,,1,10,4,68% 53/78,32% 25/78,59% 24/41,22% 8/37,78% 29/37,41% 17/41,55% 21/38,22% 8/36,7,7,100% 3/3,0% 0/1,0,0,0,0,78% 28/36,45% 17/38,100% 1/1,0% 0/3,7,7
4682,MALAGA P1,malaga-p1,2025,Women R16,COURT 2,Completed,Ruiz Soto,Mesa Salazar,Ustero Prieto,Araujo,2,7,4,6,6,6,2,9,6,46% 89/192,54% 103/192,37% 34/93,44% 44/99,56% 55/99,63% 59/93,33% 27/81,49% 37/76,15,15,58% 7/12,30% 7/23,0,0,0,0,51% 39/76,67% 54/81,70% 16/23,42% 5/12,15,15
4683,MALAGA P1,malaga-p1,2025,Women R16,COURT 2,Completed,Arruabarrena,Bidahorria,Ortega,Icardo,0,2,,6,6,,2,3,9,32% 26/81,68% 55/81,18% 6/34,57% 27/47,43% 20/47,82% 28/34,19% 6/31,57% 25/44,7,7,0% 0/3,67% 2/3,0,0,0,0,43% 19/44,81% 25/31,33% 1/3,100% 3/3,7,7
4684,MALAGA P1,malaga-p1,2025,Men R16,COURT 2,Completed,Stupaczuk,Arce Simo,Garcia,Barahona,6,6,,1,1,,1,8,6,65% 55/84,35% 29/84,57% 24/42,26% 11/42,74% 31/42,43% 18/42,62% 24/39,29% 11/38,7,7,0% 0/3,0% 0/4,0,0,0,0,71% 27/38,38% 15/39,100% 4/4,100% 3/3,7,7
4685,MALAGA P1,malaga-p1,2025,Men R16,COURT 2,Completed,Ruiz,Ruiz,Tello,Di Nenno,2,6,,6,7,,2,8,5,47% 66/139,53% 73/139,37% 24/65,43% 32/74,57% 42/74,63% 41/65,34% 20/58,41% 26/64,10,10,57% 4/7,60% 6/10,0,0,0,0,59% 38/64,66% 38/58,40% 4/10,43% 3/7,10,10
4686,MALAGA P1,malaga-p1,2025,Women R16,COURT 2,Completed,Merino Saez,Navarro Björk,Nogueira,Fassio Goyenche,5,4,,7,6,,2,7,11,44% 56/128,56% 72/128,41% 27/66,53% 33/62,47% 29/62,59% 39/66,45% 23/51,53% 26/49,11,11,27% 4/15,54% 7/13,0,0,0,0,47% 23/49,55% 28/51,46% 6/13,73% 11/15,11,11
4687,MALAGA P1,malaga-p1,2025,Men R16,COURT 2,Completed,Aguirre,Chozas,Deus,Deus,3,7,6,6,6,4,1,5,4,50% 98/197,50% 99/197,29% 30/102,28% 27/95,72% 68/95,71% 72/102,28% 25/89,27% 24/90,16,15,38% 5/13,60% 3/5,0,0,0,0,73% 66/90,72% 64/89,40% 2/5,62% 8/13,15,16
4688,MALAGA P1,malaga-p1,2025,Women R16,COURT 3,Completed,Alonso De Villa,Jensen,Guinart España,Iglesias,6,6,,3,1,,1,7,4,58% 73/125,42% 52/125,49% 34/69,30% 17/56,70% 39/56,51% 35/69,48% 31/65,31% 16/52,8,8,75% 3/4,25% 1/4,0,0,0,0,69% 36/52,52% 34/65,75% 3/4,25% 1/4,8,8
4689,MALAGA P1,malaga-p1,2025,Women R16,COURT 3,Completed,Sainz,Llaguno,Salazar,Calvo Santamaria,5,1,,7,6,,2,6,7,44% 58/131,56% 73/131,36% 25/69,47% 29/62,53% 33/62,64% 44/69,36% 21/58,49% 25/51,10,9,36% 4/11,36% 4/11,0,0,0,0,51% 26/51,64% 37/58,64% 7/11,64% 7/11,9,10
4690,MALAGA P1,malaga-p1,2025,Men R16,COURT 3,Completed,Diestro,Esbri,Cardona,Augsburger,4,6,,6,7,,2,4,5,48% 73/152,52% 79/152,34% 27/79,37% 27/73,63% 46/73,66% 52/79,33% 24/72,34% 23/67,11,11,43% 3/7,67% 4/6,0,0,0,0,66% 44/67,67% 48/72,33% 2/6,57% 4/7,11,11
4691,MALAGA P1,malaga-p1,2025,Women QF,CENTER COURT,Completed,Sanchez,Josemaria,Ortega,Icardo,6,3,2,4,6,6,2,7,6,47% 88/186,53% 98/186,42% 41/97,47% 42/89,53% 47/89,58% 56/97,42% 33/79,45% 35/78,14,13,44% 8/18,64% 7/11,0,0,0,0,55% 43/78,58% 46/79,36% 4/11,56% 10/18,13,14
4692,MALAGA P1,malaga-p1,2025,Men QF,CENTER COURT,Completed,Stupaczuk,Arce Simo,Chingotto,Galan,5,4,,7,6,,2,7,8,48% 69/144,52% 75/144,36% 24/66,42% 33/78,58% 45/78,64% 42/66,35% 21/60,42% 31/74,11,11,50% 3/6,50% 2/4,0,0,0,0,58% 43/74,65% 39/60,50% 2/4,50% 3/6,11,11
4693,MALAGA P1,malaga-p1,2025,Men QF,CENTER COURT,Completed,Yanguas,Nieto,Cardona,Augsburger,6,6,,4,3,,1,4,5,53% 63/119,47% 56/119,38% 20/53,35% 23/66,65% 43/66,62% 33/53,33% 15/46,34% 21/61,9,10,71% 5/7,40% 2/5,0,0,0,0,66% 40/61,67% 31/46,60% 3/5,29% 2/7,10,9
4694,MALAGA P1,malaga-p1,2025,Women QF,CENTER COURT,Completed,Salazar,Calvo Santamaria,Brea,Triay,6,6,,3,4,,1,6,4,55% 62/112,45% 50/112,51% 26/51,41% 25/61,59% 36/61,49% 25/51,47% 20/43,44% 21/48,9,10,75% 6/8,31% 4/13,0,0,0,0,56% 27/48,53% 23/43,69% 9/13,25% 2/8,10,9
4695,MALAGA P1,malaga-p1,2025,Women QF,CENTER COURT,Completed,Fernandez,Gonzalez,Nogueira,Fassio Goyenche,6,6,,0,1,,1,8,3,67% 58/86,33% 28/86,63% 34/54,25% 8/32,75% 24/32,37% 20/54,60% 24/40,20% 6/30,7,6,71% 10/14,100% 2/2,0,0,0,0,80% 24/30,40% 16/40,0% 0/2,29% 4/14,6,7
4696,MALAGA P1,malaga-p1,2025,Men QF,CENTER COURT,Completed,Coello,Tapia,Tello,Di Nenno,6,6,,4,3,,1,6,7,55% 75/137,45% 62/137,48% 39/82,35% 19/55,65% 36/55,52% 43/82,51% 37/73,37% 19/52,10,9,22% 2/9,0% 0/3,0,0,0,0,63% 33/52,49% 36/73,100% 3/3,78% 7/9,9,10
4697,MALAGA P1,malaga-p1,2025,Men QF,CENTER COURT,Completed,Bergamini,Navarro,Aguirre,Chozas,6,6,,0,2,,1,6,5,63% 59/94,37% 35/94,59% 27/46,33% 16/48,67% 32/48,41% 19/46,56% 23/41,37% 15/41,7,7,80% 4/5,14% 1/7,0,0,0,0,63% 26/41,44% 18/41,86% 6/7,20% 1/5,7,7
4698,MALAGA P1,malaga-p1,2025,Women QF,COURT 2,Completed,Alonso De Villa,Jensen,Ustero Prieto,Araujo,6,6,,1,3,,1,8,3,61% 63/104,39% 41/104,54% 31/57,32% 15/47,68% 32/47,46% 26/57,53% 26/49,33% 14/42,8,8,62% 5/8,20% 1/5,0,0,0,0,67% 28/42,47% 23/49,80% 4/5,38% 3/8,8,8
4699,MALAGA P1,malaga-p1,2025,Women SF,CENTER COURT,Completed,Ortega,Icardo,Alonso De Villa,Jensen,6,6,,4,2,,1,6,5,59% 64/108,41% 44/108,45% 26/58,24% 12/50,76% 38/50,55% 32/58,46% 24/52,25% 11/44,9,9,33% 2/6,17% 1/6,0,0,0,0,75% 33/44,54% 28/52,83% 5/6,67% 4/6,9,9
4700,MALAGA P1,malaga-p1,2025,Men SF,CENTER COURT,Completed,Yanguas,Nieto,Chingotto,Galan,6,4,6,1,6,7,2,6,9,50% 97/195,50% 98/195,39% 41/104,38% 35/91,62% 56/91,61% 63/104,38% 35/91,38% 32/85,15,14,46% 6/13,50% 3/6,0,0,0,0,62% 53/85,62% 56/91,50% 3/6,54% 7/13,14,15
4701,MALAGA P1,malaga-p1,2025,Women SF,CENTER COURT,Completed,Fernandez,Gonzalez,Salazar,Calvo Santamaria,6,6,,2,4,,1,9,4,59% 68/115,41% 47/115,49% 29/59,30% 17/56,70% 39/56,51% 30/59,52% 24/46,31% 15/48,9,9,38% 5/13,25% 2/8,0,0,0,0,69% 33/48,48% 22/46,75% 6/8,62% 8/13,9,9
4702,MALAGA P1,malaga-p1,2025,Men SF,CENTER COURT,Completed,Coello,Tapia,Bergamini,Navarro,6,6,,4,0,,1,14,5,63% 63/100,37% 37/100,57% 29/51,31% 15/49,69% 34/49,43% 22/51,57% 24/42,30% 14/46,8,8,56% 5/9,33% 1/3,0,0,0,0,70% 32/46,43% 18/42,67% 2/3,44% 4/9,8,8
4703,MALAGA P1,malaga-p1,2025,Women F,CENTER COURT,Completed,Ortega,Icardo,Fernandez,Gonzalez,2,1,,6,6,,2,5,9,38% 41/107,62% 66/107,35% 17/48,59% 35/59,41% 24/59,65% 31/48,37% 15/41,58% 29/50,7,8,29% 2/7,67% 6/9,0,0,0,0,42% 21/50,63% 26/41,33% 3/9,71% 5/7,8,7
4704,MALAGA P1,malaga-p1,2025,Men F,CENTER COURT,Completed,Coello,Tapia,Chingotto,Galan,6,7,,4,5,,1,6,6,53% 64/121,47% 57/121,26% 14/54,25% 17/67,75% 50/67,74% 40/54,25% 13/51,24% 14/58,11,11,33% 1/3,33% 3/9,0,0,0,0,76% 44/58,75% 38/51,67% 6/9,67% 2/3,11,11
4705,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,CENTER COURT,Completed,Goñi Lacabe,Ortega,Melendez Amaya,Melendez Amaya,4,6,6,6,1,4,1,7,7,55% 94/171,45% 77/171,49% 42/85,40% 34/86,60% 52/86,51% 43/85,51% 40/78,39% 31/79,13,14,29% 2/7,43% 3/7,0,0,0,0,61% 48/79,49% 38/78,57% 4/7,71% 5/7,14,13
4706,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,CENTER COURT,Completed,Rodriguez Martinez,Ignacio Rubini,Marques Berdonce,Sintes Villalonga,3,4,,6,6,,2,5,7,45% 54/121,55% 67/121,28% 16/58,40% 25/63,60% 38/63,72% 42/58,22% 11/49,39% 21/54,10,9,56% 5/9,44% 4/9,0,0,0,0,61% 33/54,78% 38/49,56% 5/9,44% 4/9,9,10
4707,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,CENTER COURT,Completed,Masferrer,Roglan Pons,De Pascual,Castaño Salguero,6,3,5,3,6,7,2,6,9,48% 85/176,52% 91/176,29% 24/82,35% 33/94,65% 61/94,71% 58/82,27% 20/74,36% 28/77,15,15,50% 4/8,29% 5/17,0,0,0,0,64% 49/77,73% 54/74,71% 12/17,50% 4/8,15,15
4708,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,CENTER COURT,Completed,Huete Hernandez,Arce Simo,Florensa Hernandez,Estebanez Estevez,6,6,,0,1,,1,8,4,73% 53/73,27% 20/73,62% 29/47,8% 2/26,92% 24/26,38% 18/47,59% 26/44,4% 1/24,7,6,100% 3/3,50% 1/2,0,0,0,1,96% 23/24,41% 18/44,50% 1/2,0% 0/3,6,7
4709,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,CENTER COURT,Completed,Windahl,Olsson,Insa Sotillo,Bueno,6,5,6,2,7,7,2,5,8,49% 98/199,51% 101/199,35% 36/104,35% 33/95,65% 62/95,65% 68/104,33% 31/94,34% 31/91,16,16,50% 5/10,50% 2/4,0,0,0,0,66% 60/91,67% 63/94,50% 2/4,50% 5/10,16,16
4710,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Women Q1,CENTER COURT,Completed,Perez Momha,Varo Ramos,Aguilar Carrillo,Polo Bautista,3,2,,6,6,,2,4,8,39% 43/109,61% 66/109,33% 15/46,56% 35/63,44% 28/63,67% 31/46,33% 13/39,56% 33/59,9,8,29% 2/7,50% 2/4,0,0,0,0,44% 26/59,67% 26/39,50% 2/4,71% 5/7,8,9
4711,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Women Q1,CENTER COURT,Completed,Pozuelo Dominguez,Oliveras Gonzalez,Montes Cabruja,Arellano Navarro,2,3,,6,6,,2,4,5,40% 39/98,60% 59/98,31% 14/45,53% 28/53,47% 25/53,69% 31/45,31% 11/35,52% 24/46,8,9,30% 3/10,57% 4/7,0,0,0,0,48% 22/46,69% 24/35,43% 3/7,70% 7/10,9,8
4712,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Women Q1,CENTER COURT,Completed,Bellver Fructuoso,Dal Pozzo,Sharifova,Peralta Exposito,4,6,,6,7,,2,8,6,50% 76/151,50% 75/151,39% 36/93,31% 18/58,69% 40/58,61% 57/93,42% 32/77,32% 16/50,11,11,25% 4/16,25% 2/8,0,0,0,0,68% 34/50,58% 45/77,75% 6/8,75% 12/16,11,11
4713,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 2,Completed,Roper,Richters,Castillo Valverde,Jurado Sosa,0,6,,6,7,,2,6,8,41% 48/117,59% 69/117,34% 19/56,52% 32/61,48% 29/61,66% 37/56,30% 14/46,53% 29/55,9,9,50% 5/10,50% 3/6,0,0,0,0,47% 26/55,70% 32/46,50% 3/6,50% 5/10,9,9
4714,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 2,Completed,Cremona,Graziotti,Fuster,Olivera Palos,4,2,,6,6,,2,4,7,39% 39/100,61% 61/100,14% 6/42,43% 25/58,57% 33/58,86% 36/42,13% 5/38,44% 23/52,9,9,25% 1/4,33% 2/6,0,0,0,0,56% 29/52,87% 33/38,67% 4/6,75% 3/4,9,9
4715,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 2,Completed,Mendez,Gil,Aliaga,Dorta Diaz,3,3,,6,6,,2,4,8,42% 44/105,58% 61/105,27% 15/56,41% 20/49,59% 29/49,73% 41/56,25% 13/51,42% 17/40,9,9,40% 2/5,33% 3/9,0,0,0,0,58% 23/40,75% 38/51,67% 6/9,60% 3/5,9,9
4716,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 2,Completed,Araujo,Jorge Alfaro,Axelsson,Ramirez Navas,0,6,,6,7,,2,6,8,45% 64/142,55% 78/142,35% 28/79,43% 27/63,57% 36/63,65% 51/79,34% 25/74,46% 24/52,9,9,60% 3/5,27% 3/11,0,0,0,0,54% 28/52,66% 49/74,73% 8/11,40% 2/5,9,9
4717,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 2,Completed,Guichard,Gonzalez,Montiel Caruso,Abbate,4,2,,6,6,,2,4,6,44% 57/131,56% 74/131,27% 16/59,43% 31/72,57% 41/72,73% 43/59,25% 14/55,41% 26/64,9,9,50% 2/4,62% 5/8,0,0,0,0,59% 38/64,75% 41/55,38% 3/8,50% 2/4,9,9
4718,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 2,Completed,Castro Garcia,Coello Manso,Belmont Pastor,Tur Checa,7,6,6,6,7,1,1,9,6,54% 100/184,46% 84/184,37% 33/89,29% 28/95,71% 67/95,63% 56/89,37% 28/75,25% 21/85,15,16,36% 5/14,70% 7/10,0,0,0,0,75% 64/85,63% 47/75,30% 3/10,64% 9/14,16,15
4719,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Women Q1,COURT 2,Completed,Borrero,Perez Ortiz,Pujals Perez,Valenzuela,6,6,,3,2,,1,8,4,61% 60/99,39% 39/99,44% 23/52,21% 10/47,79% 37/47,56% 29/52,43% 20/47,23% 10/44,8,9,60% 3/5,0% 0/3,0,0,0,0,77% 34/44,57% 27/47,100% 3/3,40% 2/5,9,8
4720,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Women Q1,COURT 2,Completed,Eugenio Barrera,Gomez Rivas,Lopez Lopez,Lopez Moral,7,6,,5,2,,1,7,6,56% 79/142,44% 63/142,53% 33/62,42% 34/80,58% 46/80,47% 29/62,57% 30/53,46% 32/70,10,10,33% 3/9,20% 2/10,0,0,0,0,54% 38/70,43% 23/53,80% 8/10,67% 6/9,10,10
4721,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 3,Completed,Martinez Sanchis,Naranjo Martinez,Dehnike,Demian Cuello,6,4,6,3,6,3,1,5,7,53% 93/176,47% 83/176,38% 35/92,31% 26/84,69% 58/84,62% 57/92,37% 29/79,25% 17/67,14,14,46% 6/13,53% 9/17,0,0,0,0,75% 50/67,63% 50/79,47% 8/17,54% 7/13,14,14
4722,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 3,Completed,Luis Lopez,Gutierrez,Reca,Lopez Luque,6,6,,4,2,,1,7,7,57% 60/106,43% 46/106,46% 25/54,33% 17/52,67% 35/52,54% 29/54,47% 23/49,33% 15/46,9,9,40% 2/5,33% 2/6,0,0,0,0,67% 31/46,53% 26/49,67% 4/6,60% 3/5,9,9
4723,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 3,Completed,Ronco Lopez,Perez Cabeza,Garcia Jimenez,Medina Murphy,6,6,,2,3,,1,9,5,58% 59/101,42% 42/101,48% 25/52,31% 15/49,69% 34/49,52% 27/52,51% 19/37,33% 15/46,9,8,40% 6/15,0% 0/3,0,0,0,0,67% 31/46,49% 18/37,100% 3/3,60% 9/15,8,9
4724,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 3,Completed,Miñano Ortinez,Mena,Romera Barcelo,Gonzalez Blanco,4,6,6,6,3,4,1,7,7,52% 105/202,48% 97/202,41% 40/98,38% 39/104,62% 65/104,59% 58/98,39% 35/90,37% 33/89,14,15,62% 5/8,40% 6/15,0,0,1,0,63% 56/89,61% 55/90,60% 9/15,38% 3/8,15,14
4725,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q1,COURT 3,Completed,Garcia Trabanco,Ramirez,Marti,Solbes,6,6,,4,3,,1,5,6,56% 59/106,44% 47/106,35% 18/51,25% 14/55,75% 41/55,65% 33/51,36% 17/47,23% 11/48,9,10,25% 1/4,43% 3/7,0,0,0,0,77% 37/48,64% 30/47,57% 4/7,75% 3/4,10,9
4726,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Women Q1,COURT 3,Completed,Martinez Fortun,Godallier,Touly,Fassio Goyeneche,6,6,,4,3,,1,6,8,52% 72/138,48% 66/138,48% 35/73,43% 28/65,57% 37/65,52% 38/73,41% 24/58,45% 21/47,10,9,73% 11/15,39% 7/18,0,0,0,0,55% 26/47,59% 34/58,61% 11/18,27% 4/15,9,10
4727,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Women Q1,COURT 3,Completed,Manquillo Alarza,Lujan Rodriguez,Dominguez Gracia,Martinez Sanjuan,6,6,,1,0,,1,7,4,62% 61/98,38% 37/98,59% 32/54,34% 15/44,66% 29/44,41% 22/54,58% 29/50,29% 11/38,7,6,75% 3/4,67% 4/6,0,0,0,0,71% 27/38,42% 21/50,33% 2/6,25% 1/4,6,7
4728,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Women Q1,COURT 3,Completed,Cañellas Rodero,Blanco Rojo,Merino Saez,Navarro Björk,2,5,,6,7,,2,4,7,43% 54/127,57% 73/127,36% 23/64,51% 32/63,49% 31/63,64% 41/64,33% 16/49,49% 28/57,10,10,47% 7/15,67% 4/6,0,0,0,0,51% 29/57,67% 33/49,33% 2/6,53% 8/15,10,10
4729,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q2,CENTER COURT,Completed,Marques Berdonce,Sintes Villalonga,Luis Lopez,Gutierrez,7,6,,5,1,,1,6,3,58% 66/113,42% 47/113,54% 27/50,38% 24/63,62% 39/63,46% 23/50,55% 23/42,35% 20/57,9,10,50% 4/8,67% 4/6,0,0,0,0,65% 37/57,45% 19/42,33% 2/6,50% 4/8,10,9
4730,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q2,CENTER COURT,Completed,Aliaga,Dorta Diaz,Miñano Ortinez,Mena,7,2,6,6,6,7,2,6,6,47% 105/223,53% 118/223,29% 32/111,35% 39/112,65% 73/112,71% 79/111,31% 31/100,35% 35/100,16,16,9% 1/11,33% 4/12,0,0,0,0,65% 65/100,69% 69/100,67% 8/12,91% 10/11,16,16
4731,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q2,CENTER COURT,,Insa Sotillo,Bueno,Montiel Caruso,Abbate,5,2,,7,6,,2,,,,,,,,,,,,,,,,,,,,,,,,
4735,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q2,COURT 2,Completed,Martinez Sanchis,Naranjo Martinez,Goñi Lacabe,Ortega,2,3,,6,6,,2,4,5,39% 39/100,61% 61/100,17% 7/42,45% 26/58,55% 32/58,83% 35/42,18% 7/38,47% 23/49,8,9,0% 0/4,33% 3/9,0,0,0,0,53% 26/49,82% 31/38,67% 6/9,100% 4/4,9,8
4736,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q2,COURT 2,Completed,Huete Hernandez,Arce Simo,Axelsson,Ramirez Navas,3,6,6,6,4,4,1,7,7,53% 91/173,47% 82/173,36% 30/84,31% 28/89,69% 61/89,64% 54/84,35% 29/82,32% 26/81,14,15,50% 1/2,25% 2/8,0,0,0,0,68% 55/81,65% 53/82,75% 6/8,50% 1/2,15,14
4737,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Women Q2,COURT 2,Completed,Martinez Fortun,Godallier,Aguilar Carrillo,Polo Bautista,6,6,2,7,4,6,2,7,6,48% 91/189,52% 98/189,44% 39/88,49% 49/101,51% 52/101,56% 49/88,43% 33/77,46% 37/80,15,15,55% 6/11,57% 12/21,0,1,0,0,54% 43/80,57% 44/77,43% 9/21,45% 5/11,15,15
4738,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Women Q2,COURT 2,Completed,Borrero,Perez Ortiz,Montes Cabruja,Arellano Navarro,7,6,,5,3,,1,5,4,56% 64/115,44% 51/115,37% 22/59,25% 14/56,75% 42/56,63% 37/59,35% 18/51,24% 11/45,10,11,50% 4/8,27% 3/11,0,0,0,0,76% 34/45,65% 33/51,73% 8/11,50% 4/8,11,10
4739,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men R64,COURT 2,Completed,Rico,Ayats,Deus,Deus,3,7,7,6,6,6,1,7,6,51% 111/219,49% 108/219,31% 34/109,30% 33/110,70% 77/110,69% 75/109,28% 28/99,31% 30/96,17,16,60% 6/10,21% 3/14,0,0,0,0,69% 66/96,72% 71/99,79% 11/14,40% 4/10,16,17
4740,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men R64,COURT 2,Completed,Valdes,Gutierrez,Dominguez,Moya,6,6,,4,3,,1,4,5,55% 72/130,45% 58/130,43% 33/76,28% 15/54,72% 39/54,57% 43/76,44% 31/71,28% 14/50,10,9,40% 2/5,25% 1/4,0,0,0,0,72% 36/50,56% 40/71,75% 3/4,60% 3/5,9,10
4741,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q2,COURT 3,Completed,Fuster,Olivera Palos,Castillo Valverde,Jurado Sosa,6,3,6,4,6,7,2,5,8,47% 95/204,53% 109/204,32% 32/100,39% 41/104,61% 63/104,68% 68/100,34% 31/91,41% 38/93,16,15,11% 1/9,27% 3/11,0,0,0,0,59% 55/93,66% 60/91,73% 8/11,89% 8/9,15,16
4742,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q2,COURT 3,Completed,De Pascual,Castaño Salguero,Ronco Lopez,Perez Cabeza,6,6,,4,3,,1,8,4,57% 62/109,43% 47/109,43% 22/51,31% 18/58,69% 40/58,57% 29/51,40% 19/47,27% 14/51,9,10,75% 3/4,57% 4/7,0,0,0,0,73% 37/51,60% 28/47,43% 3/7,25% 1/4,10,9
4743,CUPRA COSTA DAURADA TARRAGONA P1,cupra-costa-daurada-tarragona-p1,2025,Men Q2,COURT 3,Completed,Castro Garcia,Coello Manso,Garcia Trabanco,Ramirez,2,6,,6,7,,2,5,6,46% 60/130,54% 70/130,28% 19/68,34% 21/62,66% 41/62,72% 49/68,30% 18/61,36% 20/55,10,10,14% 1/7,14% 1/7,0,0,0,0,64% 35/55,70% 43/61,86% 6/7,86% 6/7,10,10
